loc,cases,deaths,day,month,year
95,31,0,13,10,2019
95,27,0,20,10,2019
95,15,0,27,10,2019
95,20,0,3,11,2019
95,19,0,10,11,2019
95,15,0,17,11,2019
95,13,0,24,11,2019
95,4,0,1,12,2019
95,1,0,8,12,2019
95,3,0,15,12,2019
95,5,0,22,12,2019
95,2,0,29,12,2019
95,2,0,5,1,2020
98,147,0,13,1,2019
98,239,2,20,1,2019
98,216,4,27,1,2019
98,184,2,3,2,2019
98,215,0,10,2,2019
98,146,0,17,2,2019
98,117,0,24,2,2019
98,119,0,3,3,2019
98,76,0,10,3,2019
98,76,0,17,3,2019
98,61,0,24,3,2019
98,59,0,31,3,2019
98,57,1,7,4,2019
98,37,1,14,4,2019
98,41,0,21,4,2019
98,25,0,28,4,2019
98,27,0,5,5,2019
98,28,0,12,5,2019
98,26,2,19,5,2019
98,22,0,26,5,2019
98,36,0,2,6,2019
98,34,0,9,6,2019
98,57,1,16,6,2019
98,43,1,23,6,2019
98,59,0,30,6,2019
98,110,2,7,7,2019
98,124,2,14,7,2019
98,186,2,21,7,2019
98,247,4,28,7,2019
98,410,3,4,8,2019
98,454,4,11,8,2019
98,455,5,18,8,2019
98,648,11,25,8,2019
98,676,5,1,9,2019
98,812,6,8,9,2019
98,703,7,15,9,2019
98,546,5,22,9,2019
98,528,3,29,9,2019
98,457,3,6,10,2019
98,379,2,13,10,2019
98,385,3,20,10,2019
98,292,1,27,10,2019
98,263,2,3,11,2019
98,242,1,10,11,2019
98,221,0,17,11,2019
98,209,2,24,11,2019
98,171,0,1,12,2019
98,158,1,8,12,2019
98,134,1,15,12,2019
98,104,0,22,12,2019
98,66,3,29,12,2019
98,16,0,5,1,2020
103,13,0,13,1,2019
103,7,0,20,1,2019
103,3,0,27,1,2019
103,5,0,3,2,2019
103,7,0,10,2,2019
103,7,0,17,2,2019
103,9,0,24,2,2019
103,4,0,3,3,2019
103,3,0,10,3,2019
103,3,0,17,3,2019
103,2,0,24,3,2019
103,3,0,31,3,2019
103,2,0,7,4,2019
103,1,0,14,4,2019
103,1,0,21,4,2019
103,1,0,28,4,2019
103,1,0,5,5,2019
103,0,0,12,5,2019
103,0,0,19,5,2019
103,1,0,26,5,2019
103,0,0,2,6,2019
103,0,0,9,6,2019
103,0,0,16,6,2019
103,2,0,23,6,2019
103,2,0,30,6,2019
103,4,0,7,7,2019
103,1,0,14,7,2019
103,6,0,21,7,2019
103,7,0,28,7,2019
103,11,0,4,8,2019
103,17,0,11,8,2019
103,11,0,18,8,2019
103,23,0,25,8,2019
103,14,0,1,9,2019
103,28,0,8,9,2019
103,29,0,15,9,2019
103,16,0,22,9,2019
103,27,0,29,9,2019
103,13,0,6,10,2019
103,33,0,13,10,2019
103,16,0,20,10,2019
103,16,0,27,10,2019
103,22,0,3,11,2019
103,19,0,10,11,2019
103,14,0,17,11,2019
103,17,0,24,11,2019
103,9,0,1,12,2019
103,5,0,8,12,2019
103,3,0,15,12,2019
103,9,0,22,12,2019
103,5,0,29,12,2019
103,0,0,5,1,2020
116,17,0,13,1,2019
116,19,0,20,1,2019
116,28,0,27,1,2019
116,25,0,3,2,2019
116,32,0,10,2,2019
116,23,0,17,2,2019
116,16,0,24,2,2019
116,15,0,3,3,2019
116,6,0,10,3,2019
116,18,0,17,3,2019
116,19,0,24,3,2019
116,7,0,31,3,2019
116,8,0,7,4,2019
116,11,0,14,4,2019
116,2,0,21,4,2019
116,4,0,28,4,2019
116,8,0,5,5,2019
116,9,0,12,5,2019
116,2,0,19,5,2019
116,8,0,26,5,2019
116,2,0,2,6,2019
116,10,0,9,6,2019
116,6,0,16,6,2019
116,9,0,23,6,2019
116,16,0,30,6,2019
116,15,0,7,7,2019
116,16,0,14,7,2019
116,29,0,21,7,2019
116,39,0,28,7,2019
116,65,1,4,8,2019
116,50,1,11,8,2019
116,74,0,18,8,2019
116,110,0,25,8,2019
116,117,1,1,9,2019
116,121,1,8,9,2019
116,150,2,15,9,2019
116,116,2,22,9,2019
116,115,2,29,9,2019
116,127,2,6,10,2019
116,108,0,13,10,2019
116,133,0,20,10,2019
116,108,1,27,10,2019
116,101,0,3,11,2019
116,91,0,10,11,2019
116,87,0,17,11,2019
116,94,0,24,11,2019
116,86,0,1,12,2019
116,57,0,8,12,2019
116,56,1,15,12,2019
116,49,0,22,12,2019
116,47,0,29,12,2019
116,27,0,5,1,2020
120,27,0,13,1,2019
120,55,0,20,1,2019
120,30,0,27,1,2019
120,23,0,3,2,2019
120,29,0,10,2,2019
120,17,1,17,2,2019
120,14,0,24,2,2019
120,17,1,3,3,2019
120,10,0,10,3,2019
120,16,0,17,3,2019
120,10,0,24,3,2019
120,7,0,31,3,2019
120,10,0,7,4,2019
120,4,0,14,4,2019
120,10,0,21,4,2019
120,5,0,28,4,2019
120,17,0,5,5,2019
120,16,0,12,5,2019
120,5,0,19,5,2019
120,6,0,26,5,2019
120,14,0,2,6,2019
120,13,0,9,6,2019
120,14,0,16,6,2019
120,10,0,23,6,2019
120,17,0,30,6,2019
120,18,0,7,7,2019
120,19,0,14,7,2019
120,28,0,21,7,2019
120,26,0,28,7,2019
120,37,0,4,8,2019
120,59,0,11,8,2019
120,48,0,18,8,2019
120,71,0,25,8,2019
120,89,1,1,9,2019
120,105,1,8,9,2019
120,73,1,15,9,2019
120,91,1,22,9,2019
120,85,1,29,9,2019
120,66,0,6,10,2019
120,47,0,13,10,2019
120,63,0,20,10,2019
120,39,1,27,10,2019
120,45,1,3,11,2019
120,29,0,10,11,2019
120,34,0,17,11,2019
120,44,0,24,11,2019
120,21,0,1,12,2019
120,29,0,8,12,2019
120,25,0,15,12,2019
120,24,0,22,12,2019
120,26,1,29,12,2019
120,10,0,5,1,2020
4,6,0,12,1,2020
4,13,0,19,1,2020
4,12,1,26,1,2020
4,11,0,2,2,2020
4,11,0,9,2,2020
4,15,1,16,2,2020
4,8,0,23,2,2020
4,7,0,1,3,2020
4,7,0,8,3,2020
4,7,0,15,3,2020
4,8,1,22,3,2020
4,2,0,29,3,2020
4,2,0,5,4,2020
4,2,1,12,4,2020
4,1,0,19,4,2020
4,1,0,26,4,2020
4,0,0,3,5,2020
4,0,0,10,5,2020
4,0,0,17,5,2020
4,0,0,24,5,2020
4,0,0,31,5,2020
4,0,0,7,6,2020
4,1,0,14,6,2020
4,0,0,21,6,2020
4,0,0,28,6,2020
4,1,0,5,7,2020
4,0,0,12,7,2020
4,0,0,19,7,2020
4,0,0,26,7,2020
4,0,0,2,8,2020
4,0,0,9,8,2020
4,0,0,16,8,2020
4,1,0,23,8,2020
4,0,0,30,8,2020
4,1,0,6,9,2020
4,0,0,13,9,2020
4,1,0,20,9,2020
4,1,0,27,9,2020
4,0,0,4,10,2020
4,0,0,11,10,2020
4,0,0,18,10,2020
4,0,0,25,10,2020
4,0,0,1,11,2020
4,0,0,8,11,2020
4,0,0,15,11,2020
4,1,0,22,11,2020
4,2,0,29,11,2020
4,2,0,6,12,2020
4,0,0,13,12,2020
4,0,0,20,12,2020
4,2,0,27,12,2020
4,0,0,3,1,2021
4,0,0,10,1,2021
5,5,0,6,9,2020
5,9,0,13,9,2020
5,9,1,20,9,2020
5,10,0,27,9,2020
5,9,0,4,10,2020
5,4,0,11,10,2020
5,7,0,18,10,2020
5,7,0,25,10,2020
5,3,0,1,11,2020
5,3,0,8,11,2020
5,3,0,15,11,2020
5,4,0,22,11,2020
5,7,0,29,11,2020
5,5,0,6,12,2020
5,11,0,13,12,2020
5,24,0,20,12,2020
5,11,0,27,12,2020
5,19,0,3,1,2021
5,11,1,10,1,2021
5,30,0,12,1,2020
5,43,0,19,1,2020
5,34,0,26,1,2020
5,31,0,2,2,2020
5,23,0,9,2,2020
5,19,0,16,2,2020
5,17,0,23,2,2020
5,4,0,1,3,2020
5,21,0,8,3,2020
5,8,0,15,3,2020
5,1,0,22,3,2020
5,3,0,29,3,2020
5,0,0,5,4,2020
5,1,0,12,4,2020
5,0,0,19,4,2020
5,0,0,26,4,2020
5,0,0,3,5,2020
5,0,0,10,5,2020
5,0,0,17,5,2020
5,0,0,24,5,2020
5,1,0,31,5,2020
5,0,0,7,6,2020
5,2,0,14,6,2020
5,0,0,21,6,2020
5,0,0,28,6,2020
5,2,0,5,7,2020
5,1,0,12,7,2020
5,1,0,19,7,2020
5,3,0,26,7,2020
5,3,0,2,8,2020
5,0,0,9,8,2020
5,0,0,16,8,2020
5,3,0,23,8,2020
5,0,0,30,8,2020
8,7,0,12,1,2020
8,6,0,19,1,2020
8,11,0,26,1,2020
8,8,0,2,2,2020
8,7,0,9,2,2020
8,1,0,16,2,2020
8,4,0,23,2,2020
8,5,0,1,3,2020
8,5,0,8,3,2020
8,3,0,15,3,2020
8,5,0,22,3,2020
8,3,0,29,3,2020
8,2,0,5,4,2020
8,1,0,12,4,2020
8,2,0,19,4,2020
8,0,0,26,4,2020
8,0,0,3,5,2020
8,3,0,10,5,2020
8,1,0,17,5,2020
8,0,0,24,5,2020
8,2,0,31,5,2020
8,1,0,7,6,2020
8,12,0,14,6,2020
8,5,0,21,6,2020
8,3,0,28,6,2020
8,9,0,5,7,2020
8,4,0,12,7,2020
8,5,0,19,7,2020
8,7,0,26,7,2020
8,15,0,2,8,2020
8,5,0,9,8,2020
8,19,0,16,8,2020
8,11,0,23,8,2020
8,10,0,30,8,2020
8,3,0,6,9,2020
8,5,0,13,9,2020
8,2,0,20,9,2020
8,0,0,27,9,2020
8,4,0,4,10,2020
8,3,0,11,10,2020
8,2,0,18,10,2020
8,1,0,25,10,2020
8,0,0,1,11,2020
8,0,0,8,11,2020
8,6,0,15,11,2020
8,0,0,22,11,2020
8,2,0,29,11,2020
8,2,0,6,12,2020
8,2,0,13,12,2020
8,1,0,20,12,2020
8,0,0,27,12,2020
8,1,0,3,1,2021
8,1,0,10,1,2021
13,33,0,12,1,2020
13,86,0,19,1,2020
13,59,0,26,1,2020
13,70,0,2,2,2020
13,56,0,9,2,2020
13,30,0,16,2,2020
13,51,0,23,2,2020
13,42,0,1,3,2020
13,40,0,8,3,2020
13,36,0,15,3,2020
13,15,0,22,3,2020
13,9,0,29,3,2020
13,5,0,5,4,2020
13,12,0,12,4,2020
13,5,0,19,4,2020
13,5,0,26,4,2020
13,8,0,3,5,2020
13,6,0,10,5,2020
13,9,0,17,5,2020
13,0,0,24,5,2020
13,6,0,31,5,2020
13,7,0,7,6,2020
13,7,0,14,6,2020
13,9,0,21,6,2020
13,9,0,28,6,2020
13,14,0,5,7,2020
13,10,0,12,7,2020
13,22,1,19,7,2020
13,22,1,26,7,2020
13,24,0,2,8,2020
13,24,0,9,8,2020
13,19,0,16,8,2020
13,10,0,23,8,2020
13,7,0,30,8,2020
13,10,0,6,9,2020
13,9,0,13,9,2020
13,9,0,20,9,2020
13,7,0,27,9,2020
13,10,0,4,10,2020
13,11,0,11,10,2020
13,15,0,18,10,2020
13,8,0,25,10,2020
13,10,0,1,11,2020
13,13,0,8,11,2020
13,8,0,15,11,2020
13,18,0,22,11,2020
13,21,0,29,11,2020
13,22,0,6,12,2020
13,15,0,13,12,2020
13,15,0,20,12,2020
13,28,0,27,12,2020
13,21,0,3,1,2021
13,8,0,10,1,2021
14,1,0,12,1,2020
14,0,0,19,1,2020
14,0,0,26,1,2020
14,0,0,2,2,2020
14,0,0,9,2,2020
14,0,0,16,2,2020
14,0,0,23,2,2020
14,0,0,1,3,2020
14,4,0,8,3,2020
14,1,0,15,3,2020
14,0,0,22,3,2020
14,0,0,29,3,2020
14,0,0,5,4,2020
14,0,0,12,4,2020
14,0,0,19,4,2020
14,0,0,26,4,2020
14,0,0,3,5,2020
14,0,0,10,5,2020
14,0,0,17,5,2020
14,0,0,24,5,2020
14,0,0,31,5,2020
14,0,0,7,6,2020
14,0,0,14,6,2020
14,0,0,21,6,2020
14,0,0,28,6,2020
14,0,0,5,7,2020
14,0,0,12,7,2020
14,0,0,19,7,2020
14,0,0,26,7,2020
14,0,0,2,8,2020
14,0,0,9,8,2020
14,0,0,16,8,2020
14,0,0,23,8,2020
14,0,0,30,8,2020
14,0,0,6,9,2020
14,0,0,13,9,2020
14,1,0,20,9,2020
14,0,0,27,9,2020
14,1,0,4,10,2020
14,0,0,11,10,2020
14,1,0,18,10,2020
14,1,0,25,10,2020
14,0,0,1,11,2020
14,0,0,8,11,2020
14,0,0,15,11,2020
14,0,0,22,11,2020
14,0,0,29,11,2020
14,0,0,6,12,2020
14,0,0,13,12,2020
14,0,0,20,12,2020
14,0,0,27,12,2020
14,0,0,3,1,2021
14,0,0,10,1,2021
15,56,0,12,1,2020
15,148,0,19,1,2020
15,104,0,26,1,2020
15,109,0,2,2,2020
15,103,0,9,2,2020
15,90,0,16,2,2020
15,59,1,23,2,2020
15,54,0,1,3,2020
15,47,0,8,3,2020
15,46,0,15,3,2020
15,36,0,22,3,2020
15,6,0,29,3,2020
15,2,0,5,4,2020
15,1,0,12,4,2020
15,4,0,19,4,2020
15,6,0,26,4,2020
15,1,0,3,5,2020
15,0,0,10,5,2020
15,2,1,17,5,2020
15,3,0,24,5,2020
15,0,0,31,5,2020
15,5,0,7,6,2020
15,1,0,14,6,2020
15,6,0,21,6,2020
15,3,0,28,6,2020
15,6,0,5,7,2020
15,7,0,12,7,2020
15,6,0,19,7,2020
15,7,0,26,7,2020
15,9,0,2,8,2020
15,16,0,9,8,2020
15,5,1,16,8,2020
15,6,0,23,8,2020
15,7,0,30,8,2020
15,10,0,6,9,2020
15,9,0,13,9,2020
15,8,0,20,9,2020
15,5,0,27,9,2020
15,11,0,4,10,2020
15,6,0,11,10,2020
15,13,0,18,10,2020
15,7,0,25,10,2020
15,9,0,1,11,2020
15,12,1,8,11,2020
15,12,0,15,11,2020
15,13,0,22,11,2020
15,12,0,29,11,2020
15,10,0,6,12,2020
15,12,1,13,12,2020
15,13,0,20,12,2020
15,12,0,27,12,2020
15,11,0,3,1,2021
15,9,0,10,1,2021
21,143,0,12,1,2020
21,226,1,19,1,2020
21,175,1,26,1,2020
21,212,2,2,2,2020
21,225,2,9,2,2020
21,142,1,16,2,2020
21,120,0,23,2,2020
21,124,0,1,3,2020
21,95,0,8,3,2020
21,108,0,15,3,2020
21,46,1,22,3,2020
21,28,0,29,3,2020
21,16,0,5,4,2020
21,17,0,12,4,2020
21,10,0,19,4,2020
21,15,0,26,4,2020
21,7,0,3,5,2020
21,15,0,10,5,2020
21,9,0,17,5,2020
21,10,0,24,5,2020
21,10,0,31,5,2020
21,9,0,7,6,2020
21,10,0,14,6,2020
21,17,2,21,6,2020
21,28,1,28,6,2020
21,36,1,5,7,2020
21,55,0,12,7,2020
21,55,1,19,7,2020
21,63,0,26,7,2020
21,67,0,2,8,2020
21,76,1,9,8,2020
21,94,0,16,8,2020
21,76,0,23,8,2020
21,74,0,30,8,2020
21,94,0,6,9,2020
21,97,0,13,9,2020
21,71,0,20,9,2020
21,60,0,27,9,2020
21,38,0,4,10,2020
21,60,0,11,10,2020
21,52,1,18,10,2020
21,37,0,25,10,2020
21,43,0,1,11,2020
21,47,0,8,11,2020
21,44,0,15,11,2020
21,42,0,22,11,2020
21,38,0,29,11,2020
21,68,0,6,12,2020
21,48,0,13,12,2020
21,52,0,20,12,2020
21,52,0,27,12,2020
21,74,1,3,1,2021
21,37,0,10,1,2021
24,7,0,12,1,2020
24,11,0,19,1,2020
24,12,0,26,1,2020
24,10,0,2,2,2020
24,12,0,9,2,2020
24,13,0,16,2,2020
24,8,0,23,2,2020
24,7,0,1,3,2020
24,2,0,8,3,2020
24,4,0,15,3,2020
24,1,0,22,3,2020
24,0,0,29,3,2020
24,0,0,5,4,2020
24,0,0,12,4,2020
24,0,0,19,4,2020
24,1,0,26,4,2020
24,0,0,3,5,2020
24,1,0,10,5,2020
24,1,0,17,5,2020
24,0,0,24,5,2020
24,0,0,31,5,2020
24,3,0,7,6,2020
24,1,0,14,6,2020
24,2,0,21,6,2020
24,2,0,28,6,2020
24,0,0,5,7,2020
24,2,0,12,7,2020
24,3,0,19,7,2020
24,3,0,26,7,2020
24,1,0,2,8,2020
24,5,1,9,8,2020
24,4,0,16,8,2020
24,0,0,23,8,2020
24,1,0,30,8,2020
24,4,0,6,9,2020
24,3,0,13,9,2020
24,4,0,20,9,2020
24,5,0,27,9,2020
24,7,0,4,10,2020
24,8,1,11,10,2020
24,4,0,18,10,2020
24,3,0,25,10,2020
24,0,0,1,11,2020
24,4,0,8,11,2020
24,5,0,15,11,2020
24,5,0,22,11,2020
24,2,0,29,11,2020
24,4,0,6,12,2020
24,0,0,13,12,2020
24,0,0,20,12,2020
24,0,0,27,12,2020
24,3,0,3,1,2021
24,1,0,10,1,2021
27,12,0,12,1,2020
27,10,0,19,1,2020
27,13,0,26,1,2020
27,13,0,2,2,2020
27,11,0,9,2,2020
27,11,0,16,2,2020
27,6,0,23,2,2020
27,17,0,1,3,2020
27,11,0,8,3,2020
27,10,0,15,3,2020
27,13,2,22,3,2020
27,7,0,29,3,2020
27,3,0,5,4,2020
27,7,0,12,4,2020
27,0,0,19,4,2020
27,5,1,26,4,2020
27,1,0,3,5,2020
27,2,0,10,5,2020
27,2,0,17,5,2020
27,1,0,24,5,2020
27,0,0,31,5,2020
27,1,0,7,6,2020
27,1,0,14,6,2020
27,1,1,21,6,2020
27,2,0,28,6,2020
27,1,0,5,7,2020
27,4,0,12,7,2020
27,3,0,19,7,2020
27,4,0,26,7,2020
27,9,0,2,8,2020
27,7,0,9,8,2020
27,4,0,16,8,2020
27,2,0,23,8,2020
27,4,0,30,8,2020
27,0,0,6,9,2020
27,6,0,13,9,2020
27,4,0,20,9,2020
27,4,0,27,9,2020
27,0,0,4,10,2020
27,4,0,11,10,2020
27,1,0,18,10,2020
27,1,0,25,10,2020
27,3,0,1,11,2020
27,2,0,8,11,2020
27,5,0,15,11,2020
27,2,0,22,11,2020
27,2,0,29,11,2020
27,5,0,6,12,2020
27,2,0,13,12,2020
27,3,0,20,12,2020
27,4,0,27,12,2020
27,0,0,3,1,2021
27,0,0,10,1,2021
28,25,0,12,1,2020
28,49,1,19,1,2020
28,42,0,26,1,2020
28,35,0,2,2,2020
28,48,0,9,2,2020
28,35,0,16,2,2020
28,54,1,23,2,2020
28,36,0,1,3,2020
28,33,0,8,3,2020
28,24,1,15,3,2020
28,17,0,22,3,2020
28,15,0,29,3,2020
28,5,0,5,4,2020
28,8,1,12,4,2020
28,4,0,19,4,2020
28,8,0,26,4,2020
28,6,0,3,5,2020
28,6,0,10,5,2020
28,6,0,17,5,2020
28,0,0,24,5,2020
28,2,0,31,5,2020
28,3,0,7,6,2020
28,7,0,14,6,2020
28,2,0,21,6,2020
28,2,0,28,6,2020
28,4,0,5,7,2020
28,2,0,12,7,2020
28,7,0,19,7,2020
28,2,0,26,7,2020
28,3,0,2,8,2020
28,4,1,9,8,2020
28,5,2,16,8,2020
28,7,1,23,8,2020
28,4,0,30,8,2020
28,3,0,6,9,2020
28,3,0,13,9,2020
28,4,0,20,9,2020
28,4,0,27,9,2020
28,4,0,4,10,2020
28,7,0,11,10,2020
28,6,0,18,10,2020
28,3,0,25,10,2020
28,5,0,1,11,2020
28,5,0,8,11,2020
28,3,0,15,11,2020
28,4,0,22,11,2020
28,2,0,29,11,2020
28,4,0,6,12,2020
28,5,0,13,12,2020
28,6,0,20,12,2020
28,5,0,27,12,2020
28,5,0,3,1,2021
28,8,0,10,1,2021
31,2,0,12,1,2020
31,2,0,19,1,2020
31,2,0,26,1,2020
31,1,0,2,2,2020
31,0,0,9,2,2020
31,1,0,16,2,2020
31,0,0,23,2,2020
31,2,0,1,3,2020
31,1,0,8,3,2020
31,0,0,15,3,2020
31,0,0,22,3,2020
31,0,0,29,3,2020
31,0,0,5,4,2020
31,0,0,12,4,2020
31,1,0,19,4,2020
31,0,0,26,4,2020
31,0,0,3,5,2020
31,3,0,10,5,2020
31,1,0,17,5,2020
31,0,0,24,5,2020
31,4,0,31,5,2020
31,2,0,7,6,2020
31,3,0,14,6,2020
31,1,0,21,6,2020
31,1,0,28,6,2020
31,3,0,5,7,2020
31,3,0,12,7,2020
31,0,0,19,7,2020
31,1,0,26,7,2020
31,5,0,2,8,2020
31,1,0,9,8,2020
31,1,0,16,8,2020
31,3,0,23,8,2020
31,2,0,30,8,2020
31,1,0,6,9,2020
31,5,0,13,9,2020
31,5,0,20,9,2020
31,1,0,27,9,2020
31,5,0,4,10,2020
31,3,0,11,10,2020
31,1,0,18,10,2020
31,1,0,25,10,2020
31,3,0,1,11,2020
31,1,0,8,11,2020
31,9,0,15,11,2020
31,2,0,22,11,2020
31,4,0,29,11,2020
31,3,0,6,12,2020
31,3,0,13,12,2020
31,5,0,20,12,2020
31,4,0,27,12,2020
31,2,0,3,1,2021
31,2,0,10,1,2021
32,166,0,12,1,2020
32,334,0,19,1,2020
32,278,1,26,1,2020
32,292,0,2,2,2020
32,281,0,9,2,2020
32,189,0,16,2,2020
32,150,0,23,2,2020
32,125,0,1,3,2020
32,103,1,8,3,2020
32,91,0,15,3,2020
32,71,0,22,3,2020
32,41,0,29,3,2020
32,11,0,5,4,2020
32,10,0,12,4,2020
32,12,0,19,4,2020
32,5,0,26,4,2020
32,4,0,3,5,2020
32,5,0,10,5,2020
32,3,0,17,5,2020
32,6,0,24,5,2020
32,3,0,31,5,2020
32,4,0,7,6,2020
32,6,0,14,6,2020
32,11,0,21,6,2020
32,14,0,28,6,2020
32,18,0,5,7,2020
32,16,0,12,7,2020
32,11,0,19,7,2020
32,15,0,26,7,2020
32,11,0,2,8,2020
32,14,0,9,8,2020
32,8,0,16,8,2020
32,20,0,23,8,2020
32,7,0,30,8,2020
32,14,0,6,9,2020
32,12,0,13,9,2020
32,21,0,20,9,2020
32,13,0,27,9,2020
32,14,0,4,10,2020
32,17,0,11,10,2020
32,31,1,18,10,2020
32,30,1,25,10,2020
32,29,1,1,11,2020
32,42,1,8,11,2020
32,51,0,15,11,2020
32,54,0,22,11,2020
32,47,0,29,11,2020
32,60,0,6,12,2020
32,60,0,13,12,2020
32,57,0,20,12,2020
32,68,0,27,12,2020
32,47,1,3,1,2021
32,31,0,10,1,2021
36,9,0,12,1,2020
36,11,0,19,1,2020
36,4,0,26,1,2020
36,7,0,2,2,2020
36,6,0,9,2,2020
36,7,0,16,2,2020
36,5,0,23,2,2020
36,4,0,1,3,2020
36,7,0,8,3,2020
36,8,0,15,3,2020
36,4,0,22,3,2020
36,4,0,29,3,2020
36,4,0,5,4,2020
36,2,0,12,4,2020
36,0,0,19,4,2020
36,0,0,26,4,2020
36,1,0,3,5,2020
36,0,0,10,5,2020
36,0,0,17,5,2020
36,0,0,24,5,2020
36,1,0,31,5,2020
36,0,0,7,6,2020
36,1,0,14,6,2020
36,2,0,21,6,2020
36,1,0,28,6,2020
36,1,0,5,7,2020
36,0,0,12,7,2020
36,3,0,19,7,2020
36,3,0,26,7,2020
36,5,0,2,8,2020
36,4,0,9,8,2020
36,6,0,16,8,2020
36,5,0,23,8,2020
36,9,0,30,8,2020
36,14,0,6,9,2020
36,11,0,13,9,2020
36,15,0,20,9,2020
36,16,0,27,9,2020
36,13,0,4,10,2020
36,5,0,11,10,2020
36,7,0,18,10,2020
36,8,0,25,10,2020
36,11,0,1,11,2020
36,12,0,8,11,2020
36,7,0,15,11,2020
36,14,0,22,11,2020
36,11,0,29,11,2020
36,4,0,6,12,2020
36,8,0,13,12,2020
36,7,0,20,12,2020
36,0,0,27,12,2020
36,6,0,3,1,2021
36,0,0,10,1,2021
49,8,0,12,1,2020
49,18,0,19,1,2020
49,5,0,26,1,2020
49,9,0,2,2,2020
49,7,0,9,2,2020
49,9,0,16,2,2020
49,8,0,23,2,2020
49,11,0,1,3,2020
49,6,0,8,3,2020
49,1,0,15,3,2020
49,4,0,22,3,2020
49,3,0,29,3,2020
49,1,0,5,4,2020
49,0,0,12,4,2020
49,0,0,19,4,2020
49,1,0,26,4,2020
49,1,0,3,5,2020
49,0,0,10,5,2020
49,0,0,17,5,2020
49,0,0,24,5,2020
49,1,0,31,5,2020
49,4,1,7,6,2020
49,4,0,14,6,2020
49,1,0,21,6,2020
49,1,0,28,6,2020
49,2,0,5,7,2020
49,3,0,12,7,2020
49,4,0,19,7,2020
49,2,0,26,7,2020
49,7,0,2,8,2020
49,10,0,9,8,2020
49,0,0,16,8,2020
49,3,0,23,8,2020
49,0,0,30,8,2020
49,2,0,6,9,2020
49,5,0,13,9,2020
49,3,0,20,9,2020
49,5,0,27,9,2020
49,6,0,4,10,2020
49,4,0,11,10,2020
49,3,0,18,10,2020
49,0,0,25,10,2020
49,0,0,1,11,2020
49,0,0,8,11,2020
49,0,0,15,11,2020
49,2,0,22,11,2020
49,3,0,29,11,2020
49,2,0,6,12,2020
49,0,0,13,12,2020
49,2,0,20,12,2020
49,2,0,27,12,2020
49,2,0,3,1,2021
49,1,0,10,1,2021
50,11,0,12,1,2020
50,20,0,19,1,2020
50,16,0,26,1,2020
50,10,0,2,2,2020
50,10,0,9,2,2020
50,13,0,16,2,2020
50,12,0,23,2,2020
50,12,0,1,3,2020
50,5,0,8,3,2020
50,6,0,15,3,2020
50,2,0,22,3,2020
50,1,0,29,3,2020
50,5,0,5,4,2020
50,4,0,12,4,2020
50,1,0,19,4,2020
50,0,0,26,4,2020
50,3,0,3,5,2020
50,3,0,10,5,2020
50,2,0,17,5,2020
50,2,0,24,5,2020
50,5,0,31,5,2020
50,4,0,7,6,2020
50,13,0,14,6,2020
50,3,0,21,6,2020
50,9,0,28,6,2020
50,19,0,5,7,2020
50,21,0,12,7,2020
50,25,0,19,7,2020
50,13,0,26,7,2020
50,37,0,2,8,2020
50,43,0,9,8,2020
50,43,0,16,8,2020
50,57,0,23,8,2020
50,61,0,30,8,2020
50,49,0,6,9,2020
50,59,1,13,9,2020
50,51,0,20,9,2020
50,50,0,27,9,2020
50,58,0,4,10,2020
50,53,0,11,10,2020
50,50,0,18,10,2020
50,54,0,25,10,2020
50,57,0,1,11,2020
50,44,0,8,11,2020
50,50,0,15,11,2020
50,62,0,22,11,2020
50,60,0,29,11,2020
50,52,0,6,12,2020
50,73,0,13,12,2020
50,57,0,20,12,2020
50,57,0,27,12,2020
50,57,0,3,1,2021
50,15,0,10,1,2021
53,13,1,12,1,2020
53,40,1,19,1,2020
53,31,1,26,1,2020
53,29,0,2,2,2020
53,199,0,9,2,2020
53,11,0,16,2,2020
53,14,0,23,2,2020
53,13,0,1,3,2020
53,14,0,8,3,2020
53,4,0,15,3,2020
53,8,0,22,3,2020
53,7,0,29,3,2020
53,2,0,5,4,2020
53,3,0,12,4,2020
53,1,0,19,4,2020
53,1,0,26,4,2020
53,2,0,3,5,2020
53,1,0,10,5,2020
53,1,0,17,5,2020
53,1,0,24,5,2020
53,0,0,31,5,2020
53,1,0,7,6,2020
53,1,0,14,6,2020
53,4,0,21,6,2020
53,1,0,28,6,2020
53,5,0,5,7,2020
53,3,0,12,7,2020
53,3,0,19,7,2020
53,2,0,26,7,2020
53,6,0,2,8,2020
53,7,0,9,8,2020
53,3,0,16,8,2020
53,5,0,23,8,2020
53,1,0,30,8,2020
53,2,0,6,9,2020
53,7,1,13,9,2020
53,7,0,20,9,2020
53,8,0,27,9,2020
53,7,0,4,10,2020
53,4,0,11,10,2020
53,8,0,18,10,2020
53,13,0,25,10,2020
53,9,0,1,11,2020
53,3,0,8,11,2020
53,5,0,15,11,2020
53,6,0,22,11,2020
53,7,0,29,11,2020
53,3,0,6,12,2020
53,5,0,13,12,2020
53,5,0,20,12,2020
53,3,0,27,12,2020
53,2,0,3,1,2021
53,1,0,10,1,2021
56,12,0,12,1,2020
56,22,0,19,1,2020
56,14,0,26,1,2020
56,11,0,2,2,2020
56,11,1,9,2,2020
56,9,0,16,2,2020
